source_url	parsed_url
http://www.iccf-14.org/terminology.html	https://www.stlouissignsandgraphics.com/vinyl-lettering-cottleville-mo/
http://www.iccf-14.org/terminology.html	https://www.stlouissignsandgraphics.com/a-frame-signs/
http://www.iccf-14.org/terminology.html	https://www.stlouissignsandgraphics.com/business-signs/
http://www.seismo.unr.edu/ftp/pub/louie/class/100/seismic-waves.html	http://www.seismo.unr.edu/Earthquake
http://www.seismo.unr.edu/ftp/pub/louie/class/100/seismic-waves.html	http://www.seismo.unr.edu/Earthquake/
http://www.seismo.unr.edu/ftp/pub/louie/class/100/seismic-waves.html	http://www.seismo.unr.edu/style_textpage.css
http://www.seismo.unr.edu/ftp/pub/louie/class/100/seismic-waves.html	http://www.seismo.unr.edu/Faculty
http://www.seismo.unr.edu/ftp/pub/louie/class/100/seismic-waves.html	http://www.unr.edu/
http://navrcholu.cz/#utm_medium=textlink&amp;utm_source=ii-lista&amp;utm_campaign=brand	http://www.slunecnice.cz/
http://navrcholu.cz/#utm_medium=textlink&amp;utm_source=ii-lista&amp;utm_campaign=brand	https://www.webkameryzive.cz
http://navrcholu.cz/#utm_medium=textlink&amp;utm_source=ii-lista&amp;utm_campaign=brand	http://ekolist.cz/cz/publicistika
http://www.noao.edu/	http://www.noao.edu/noao/library/
http://www.noao.edu/	http://www.noao.edu/apple-touch-icon-72x72.png
http://www.noao.edu/	http://www.noao.edu/education/
https://www.jku.at/forschung/forschungs-dokumentation/forschungseinheit/292/	https://www.jku.at/campus/freizeit/usi-sportangebot/
https://www.jku.at/forschung/forschungs-dokumentation/forschungseinheit/292/	https://www.jku.at/jku-alumni/
https://www.jku.at/forschung/forschungs-dokumentation/forschungseinheit/292/	https://www.jku.at/campus/der-jku-campus/parken/
https://www.jku.at/forschung/forschungs-dokumentation/forschungseinheit/292/	https://www.jku.at/suche/
https://www.jku.at/forschung/forschungs-dokumentation/forschungseinheit/292/	https://www.jku.at/studium/studienarten/doktoratphd/
https://reflect.ly	https://reflect.ly/
https://reflect.ly	https://reflectly.app
https://reflect.ly	https://reflect.ly/assets/favicon.png
https://reflect.ly	https://reflect.ly/styles/main.css
http://www-kpno.kpno.noao.edu/	http://www-kpno.kpno.noao.edu/contact/maincontact.html
http://www-kpno.kpno.noao.edu/	http://www-kpno.kpno.noao.edu/kpno.css
http://www-kpno.kpno.noao.edu/	http://www-kpno.kpno.noao.edu/observer_info.html
http://www-kpno.kpno.noao.edu/	https://www.noao.edu/noaolocal/
http://www-kpno.kpno.noao.edu/	http://www-kpno.kpno.noao.edu/contact/directorsoffice.html
http://www.exoplanets.org/	http://www.exoplanets.org/plots
http://www.exoplanets.org/	http://www.exoplanets.org/help/common/data
http://www.exoplanets.org/	http://www.exoplanets.org/table?datasets=explorer
http://www.exoplanets.org/	http://xxx.lanl.gov/abs/1012.5676
http://www.kegs.org	http://www.kegs.org#AboutUs
http://www.dxinfocentre.com/tropo.html	http://www.dxinfocentre.com/tr_map/archive/7eam.png
https://www.geoscientific-model-development.net	https://www.geoscientific-model-development.net/about/aims_and_scope.html
https://www.geoscientific-model-development.net	https://www.geoscientific-model-development.net/base_print_new.css
http://www.emgmkts.com/	http://www.emgmkts.com/site-content/contact-emc
http://www.emgmkts.com/	http://www.emgmkts.com/templates/emktsbz3/css/ie7only.css
http://www.emgmkts.com/	https://www.cnbc.com/2020/07/17/fauci-says-us-needs-to-get-better-control-of-the-coronavirus-to-reopen-without-outbreaks.html
http://www.latexeditor.org/	http://www.latexeditor.org/credits.html
http://www.latexeditor.org/	http://www.latexeditor.org/news.html#2009-10-03
http://www.latexeditor.org/	http://www.latexeditor.org/tech_det.html
http://www.latexeditor.org/	http://www.latexeditor.org/contact.html
https://www.noao.edu/image_gallery/	https://www.noao.edu/image_gallery/open_clusters.html
https://www.noao.edu/image_gallery/	https://www.noao.edu/image_gallery/solar_system.html
https://www.noao.edu/image_gallery/	https://www.noao.edu/image_gallery/copyright.html
http://posty.com/	http://webby.com/info
http://posty.com/	http://mypostcards.com/search/top20.shtml
http://posty.com/	http://webby.com
http://posty.com/	http://posty.com/pod.html
http://www.bluecoast.org/nonprofit/freecalculator/chemistrycalculators.html	http://chemistry.about.com/gi/dynamic/offsite.htm?site=http%3A%2F%2Flibrary.thinkquest.org%2F2923%2Fcalc.html
http://www.kuro5hin.org/story/2003/9/2/194550/2299	https://shop.gandi.net/en/domain/suggest?search=kuro5hin.org&amp;source=parking
http://www.kuro5hin.org/story/2003/9/2/194550/2299	https://www.gandi.net/en/security
http://www.kuro5hin.org/story/2003/9/2/194550/2299	https://help.gandi.net/en
https://www.cruxclimbingcenter.com/youth-competitive-teams/	https://www.cruxclimbingcenter.com/feed/
https://www.cruxclimbingcenter.com/youth-competitive-teams/	http://gmpg.org/xfn/11
https://www.cruxclimbingcenter.com/youth-competitive-teams/	https://www.cruxclimbingcenter.com/climbing-areas/
http://www.tbscorp.com/	http://d1lxhc4jvstzrp.cloudfront.net/themes/saledefault.css
http://www.faqs.org/faqs/electrical-wiring/part1/section-17.html	http://www.faqs.org/faqs/electrical-wiring/#Comments_5
http://www.faqs.org/faqs/electrical-wiring/part1/section-17.html	http://www.faqs.org/faqs/by-archive-name.html#Q
http://www.faqs.org/faqs/electrical-wiring/part1/section-17.html	http://www.faqs.org/faqs/by-archive-name.html#X
http://swtch.com/drawterm/	http://swtch.com/drawterm/drawterm.tgz
http://swtch.com/drawterm/	http://swtch.com/cgi-bin/info.cgi?file=/drawterm/drawterm-sunos.gz
http://swtch.com/drawterm/	http://swtch.com/drawterm/drawterm-osx-power.gz
http://www.piettes.com/fallingsandgame/	http://gmpg.org/xfn/11
http://www.piettes.com/fallingsandgame/	http://www.piettes.com/emily-piette-doula/
http://www.piettes.com/fallingsandgame/	http://www.piettes.com/fallingsandgame/
http://www.piettes.com/fallingsandgame/	http://www.piettes.com/comments/feed/
https://grognard.com	https://grognard.com/ArticlePageList.aspx?GameID=i10038#pageTop
http://www.hitsquad.com/smm/	http://www.hitsquad.com/smm/cat/MIDI_UTILITIES/
http://www.hitsquad.com/smm/	http://www.hitsquad.com/smm/cat/SOUND_FONTS/
http://www.hitsquad.com/smm/	http://www.GuitarSite.com
https://webflow.com	https://webflow.com/customers/dell
https://webflow.com	https://webflow.com/enterprise
https://webflow.com	https://webflow.com/
http://www.bgmicro.com	https://visitor.r20.constantcontact.com/manage/optin?v=001XtFVJrrR6OPT3HbjAb0NkBfwoJtlfQWBrdC2vK67rmkonfJmFXCpWdmjfpehd4cwK2mu1-NQuihFepMFKzf_g4Mg_nKYtG7GK0gMitmnRluMozDkvtVx0pgwiM3CGcthnGPpfhlNhxTThi1JqbGXX6e66JPpfoZk
http://www.bgmicro.com	http://www.bgmicro.com/1A1407.aspx
http://www.bgmicro.com	http://www.bgmicro.com/Electronic-Kits.aspx
http://www.ks.uiuc.edu/	https://doi.org/10.1073/pnas.1722399115
https://mappingignorance.org/2020/01/22/the-limits-of-high-speed-rail/	https://mappingignorance.org/2013/01/04/the-speed-of-gravity/
https://mappingignorance.org/2020/01/22/the-limits-of-high-speed-rail/	https://mappingignorance.org/2020/01/22/the-limits-of-high-speed-rail/#comment-654915
https://mappingignorance.org/2020/01/22/the-limits-of-high-speed-rail/	https://mappingignorance.org/app/plugins/jetpack/css/jetpack.css?ver=8.5
http://www.frankwu.com/Paul-13.html	http://www.frankwu.com/Paul-12.9101.html
http://www.frankwu.com/Paul-13.html	http://www.frankwu.com/
http://www.frankwu.com/Paul-13.html	http://www.frankwu.com/Paul-13.11.html
http://www.frankwu.com/Paul-13.html	http://www.frankwu.com/paul1.html
https://wiki.hackerspaces.org/List_of_Hacker_Spaces	https://www.paralelnipolis.cz/koncepty/hackerspace/
https://wiki.hackerspaces.org/List_of_Hacker_Spaces	https://wiki.hackerspaces.org/Germany
http://www.registrar.caltech.edu/	http://www.registrar.caltech.edu/current-students/sp-2019-20-term-information
http://www.registrar.caltech.edu/	http://www.registrar.caltech.edu/records/enrollment-statistics
http://www.registrar.caltech.edu/	http://www.registrar.caltech.edu/news/winter-term-schedule-classes
http://www.registrar.caltech.edu/	https://access.caltech.edu/regis_resp/regisMenu.do
https://absolute.digital/	https://absolute.digital/building-and-construction-seo/
https://absolute.digital/	https://absolute.digital/insurance-seo/
https://absolute.digital/	mailto:essex@absolute.digital
https://instructify.com	https://instructify.com/semrush-vs-ispionage/#more-1802
https://instructify.com	https://instructify.com/semrush-vs-brightedge/#more-1899
http://grantsfornativeamericans.org/	http://grantsfornativeamericans.org/perkins-loans-for-native-americans/
http://grantsfornativeamericans.org/	http://grantsfornativeamericans.org/grants-for-native-americans-in-louisiana/
http://grantsfornativeamericans.org/	http://grantsfornativeamericans.org/grants-for-native-americans-in-south-carolina/
http://www.beigebag.com/eagle.htm	http://www.beigebag.com/resources.htm#Sample_Circuits
http://www.beigebag.com/eagle.htm	http://www.beigebag.com/pricing.htm
http://www.rhlschool.com	http://www.rhlschool.com/links.htm
http://www.rhlschool.com	https://www.etsy.com/shop/AprilsAmericanMade
https://EBMcalc.com/	https://EBMcalc.com/eq-idx.htm
https://EBMcalc.com/	https://EBMcalc.com/cgi-bin/subscribe?sfx=forgottenform
http://www.sheldonbrown.com/articles.html	https://www.facebook.com/shelbroco/
http://www.ace.net.nz/tech/TechFileFormat.html	http://www.ace.net.nz/tech/TechFileFormat.html#j
https://www.blogger.com/profile/07390715238369755068	https://maps.google.co.in/maps?hl=en-GB&amp;tab=jl
https://www.blogger.com/profile/07390715238369755068	https://www.blogger.com/static/v1/v-css/281434096-static_pages.css
http://www.appropedia.org/Category:Electricity	http://www.appropedia.org/Original:Rural_Electrification_Systems
http://www.appropedia.org/Category:Electricity	http://www.appropedia.org/LED_lighting
http://www.appropedia.org/Category:Electricity	http://www.appropedia.org/Harnessing_Solar_Power_(USAID_in_Africa_-_Success_Stories)
http://www.podnikatel.cz/#utm_medium=textlink&amp;utm_source=ii-lista&amp;utm_campaign=brand	http://www.podnikatel.cz/zakony/zakon-c-262-2006-sb-zakonik-prace/
https://www.weekendavisen.dk/2020-29/24spoergsmaal/sagatid	https://www.weekendavisen.dk/2020-29/kultur/den-beskidte-stat
https://www.weekendavisen.dk/2020-29/24spoergsmaal/sagatid	https://www.weekendavisen.dk/2020-29/boeger/kant-var-racist-men
https://www.weekendavisen.dk/2020-29/24spoergsmaal/sagatid	https://www.weekendavisen.dk/2020-29/samfund/ellemanns-chance
http://gamesbyemail.com/	http://gamesbyemail.com/Games/Backgammon
http://gamesbyemail.com/	http://gamesbyemail.com/Games/Chess
http://gamesbyemail.com/	http://gamesbyemail.com/Games/Gambit
http://www.polar-electric.com/Morse/MRP40-EN/index.html	http://www.polar-electric.com/Morse/MRP40-EN/MRP40_Japan.pdf
http://asm-ncb.org/	http://gmpg.org/xfn/11
http://asm-ncb.org/	https://s1.wp.com/wp-includes/wlwmanifest.xml
http://asm-ncb.org/	http://asm-ncb.org/
https://agrussell.com/	https://www.youtube.com/channel/UCmLZvHh6lSwhVutmc0cT42Q
https://agrussell.com/	http://www.russellsformen.com/
http://www.lostonwallace.com	https://www.lostonwallace.com/?cat=74
http://swtch.com/plan9port/	http://swtch.com/usr/local/plan9/LICENSE
http://swtch.com/plan9port/	http://webhostinggeeks.com/science/plan9port-be
https://www.futhead.com/	https://www.futhead.com/19/items/kits/
http://www.engineeringchallenges.org/	http://www.engineeringchallenges.org/14635.aspx
https://www.wordwebsoftware.com/android/WordWeb.html	https://www.wordwebsoftware.com/iPhone.html
https://www.wordwebsoftware.com/android/WordWeb.html	http://play.google.com/store/apps/details?id=com.wordwebsoftware.android.wordweb
http://www.acc.umu.se/~widmark/lwgeolog.html	http://www.acc.umu.se/~widmark/lwadress.html
http://www.pulpcards.com/e-pcs/epcindex.html	http://www.pulpcards.com/e-pcs/potpouri.htm
http://www.pulpcards.com/e-pcs/epcindex.html	http://www.pulpcards.com/e-pcs/western.htm
http://www.pulpcards.com/e-pcs/epcindex.html	http://www.pulpcards.com/e-pcs/juv_del.htm
http://www.pulpcards.com/e-pcs/epcindex.html	http://www.pulpcards.com/e-pcs/badgirls.htm
https://www.excel-easy.com	https://www.excel-easy.com/examples/random-numbers.html
https://www.excel-easy.com	https://www.excel-easy.com/examples/drop-down-list.html
https://www.excel-easy.com	https://www.excel-easy.com/vba/workbook-worksheet-object.html
https://www.excel-easy.com	https://www.excel-easy.com/examples/scatter-plot.html
http://www.spilleautomaterspins.com/	http://www.spilleautomaterspins.com/mobilkasinoer/
http://www.spilleautomaterspins.com/	http://www.spilleautomaterspins.com/bitcoin-kasino/
http://www.spilleautomaterspins.com/	http://www.spilleautomaterspins.com/go/yako/
https://www.hulu.com/welcome	https://www.hulu.com/sitemap
https://www.hulu.com/welcome	https://www.hulu.com/hulu-disney-espn-bundle-offer
https://www.hulu.com/welcome	https://www.hulu.com/static/favicon.ico.png
https://porch.com/advice/all-about-accessibility-remodeling-and-retrofits#remodeled	https://porch.com/near-me/hvac-companies
http://sharethis.com/privacy	https://sharethis.com/vs-addthis/
http://sharethis.com/privacy	https://www.networkadvertising.org/mobile-choice/
http://sharethis.com/privacy	https://sharethis.com/about/
http://www.toto-music.net	http://www.toto-music.net/grafika/favicon.ico
http://www.toto-music.net	http://www.toto-music.net/jeff_tribute/
http://ntg.nl/maps/46/	http://ntg.nl/membersonly-nl.html
https://www.iinfo.cz/	https://www.iinfo.cz/pro-media/rss/
https://www.iinfo.cz/	https://www.iinfo.cz/nase-akce/
http://translate.ilovelanguages.com/	http://download.cnet.com/Free-Jetico-PDF-to-JPEG-Converter/3000-18497_4-76334744.html
http://translate.ilovelanguages.com/	http://translate.google.com/
http://wagingnonviolence.org/feature/australian-medics-oppose-border-force-act-refugee-abuse-detention-centres/	http://wagingnonviolence.org/terms-use/
http://wagingnonviolence.org/feature/australian-medics-oppose-border-force-act-refugee-abuse-detention-centres/	https://www.newyorker.com/news/our-local-correspondents/how-a-coalition-of-new-york-activists-revealed-police-department-secrets
http://216.92.49.151/as/welcome.html	http://216.92.49.151/as/info/index.html
http://www.hotwired.com/	https://www.wired.com/about/feedback/
